diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
2671,603,VIK,2021-03-28,-0.9,83.1,481,false,"",допустимо,61.57,,,normal
2672,603,GEO,2020-01-27,3.4,41.2,188,false,"",удовлетворительно,56.09,,,normal
2673,604,VIK,2024-06-30,35.9,36.2,118,false,"",удовлетворительно,,,,normal
2674,604,UTWM,2022-02-12,30.8,86.2,596,true,"Критическая потеря толщины",требует_мер,,,,medium
2675,604,VIBRO,2020-07-21,-15.7,50.7,565,false,"",допустимо,13.14,294.4,,normal
2676,604,PVK,2023-05-02,-12.3,84.5,687,false,"",требует_мер,,,,medium
2677,604,VIBRO,2024-05-20,19,44.3,484,true,"Незначительное отклонение",удовлетворительно,10.57,266.2,,normal
2678,604,PVK,2024-11-03,34.4,63.6,537,false,"",удовлетворительно,,,,normal
2679,605,UZK,2022-04-04,-6.2,53.8,151,false,"",удовлетворительно,5.18,1.02,,normal
2680,605,UZK,2022-10-03,2.6,48.2,783,true,"Язвенная коррозия",недопустимо,19.35,0.02,,high
2681,605,UZK,2024-06-18,33.8,57.8,432,true,"Незначительное отклонение",удовлетворительно,9.3,2.21,,normal
2682,605,RGK,2023-10-14,36.3,65.1,539,false,"",удовлетворительно,,,,normal
2683,605,VIBRO,2022-06-12,7.1,49.2,541,false,"",допустимо,18.06,152.8,,normal
2684,605,VIBRO,2021-02-11,0.2,64.7,345,false,"",удовлетворительно,17.23,457.8,,normal
2685,605,PVK,2023-10-12,4.2,32.8,949,true,"Несплошность сварки",требует_мер,77.08,,,high
2686,606,RGK,2023-07-04,-2.5,81,687,false,"",удовлетворительно,,,,normal
2687,606,TVK,2020-07-16,-10.3,49,929,false,"",удовлетворительно,25.86,,,normal
2688,606,MFL,2021-09-13,-16.6,38.9,663,true,"Механическое повреждение",требует_мер,32.6,56,,high
2689,606,PVK,2020-06-18,32.1,38.7,903,false,"",удовлетворительно,63.28,,,normal
2690,607,MPK,2022-11-19,-14.7,31.5,813,false,"",удовлетворительно,,,,normal
2691,607,UZK,2023-02-09,-13,48.9,557,false,"",удовлетворительно,7.21,2.99,,normal
2692,607,GEO,2023-03-09,-5.6,43.4,122,true,"Осадка грунта",недопустимо,,,,high
2693,607,MPK,2020-07-20,12.9,77.3,137,false,"",допустимо,,,,normal
2694,608,GEO,2020-03-10,24.3,74.6,763,false,"",допустимо,,,,normal
2695,608,GEO,2020-01-18,2.7,59.7,715,false,"",удовлетворительно,,,,normal
2696,608,PVK,2020-07-27,-9.3,86.1,481,false,"",удовлетворительно,,,,normal
2697,609,UTWM,2021-06-30,-15.1,65,332,false,"",удовлетворительно,,,,normal
2698,609,TFI,2022-12-25,-9.5,70.6,818,false,"",удовлетворительно,34.5,,,normal
2699,609,VIBRO,2021-09-01,-1.3,30.2,691,false,"",удовлетворительно,18.63,70.8,,normal
2700,610,TFI,2022-03-29,-7.7,72.3,547,false,"",удовлетворительно,18,,,normal
2701,610,PVK,2021-02-22,23.2,37.3,557,false,"",допустимо,14.63,,,normal
2702,610,TFI,2022-03-30,-2.1,60.1,791,false,"",удовлетворительно,16,,,normal
2703,611,VIBRO,2024-01-02,3.6,54.7,206,false,"",удовлетворительно,11.98,381.2,,normal
2704,611,PVK,2020-06-27,23.2,78.6,378,false,"",допустимо,,,,normal
2705,611,PVK,2024-02-13,36.9,70.9,641,false,"",требует_мер,,,,medium
2706,611,MFL,2021-06-03,38.9,60.1,827,false,"",удовлетворительно,7.7,61,,normal
2707,612,UTWM,2021-07-25,11.9,32.6,149,false,"",удовлетворительно,,,,normal
2708,612,VIBRO,2021-01-25,-7.3,63.9,432,false,"",допустимо,2.44,504,,normal
2709,612,MFL,2022-04-22,35.4,34.4,520,true,"Внешняя коррозия",требует_мер,14.1,55,,medium
2710,612,VIK,2024-10-01,23.9,57.7,545,false,"",требует_мер,,,,medium
2711,613,GEO,2021-08-14,8.6,58.5,566,false,"",удовлетворительно,45.14,,,normal
2712,613,MFL,2022-11-20,26.3,82.2,360,false,"",удовлетворительно,12,97,,normal
2713,613,GEO,2024-07-09,28.6,76.1,630,false,"",допустимо,,,,normal
2714,613,UTWM,2021-09-04,2.2,44,264,false,"",удовлетворительно,,,,normal
2715,614,TFI,2024-05-15,14.2,50.4,942,false,"",удовлетворительно,7.5,,,normal
2716,614,PVK,2022-06-13,8.5,69.7,737,false,"",допустимо,,,,normal
2717,614,MFL,2022-03-29,-9.5,87.3,588,false,"",удовлетворительно,2.1,30,,normal
2718,614,RGK,2023-01-20,28.7,52.6,270,true,"Незначительное отклонение",удовлетворительно,74.78,,,normal
2719,614,VIK,2021-02-05,-3.6,84.8,765,false,"",допустимо,,,,normal
2720,615,RGK,2023-05-11,-4.1,41.6,244,true,"Пора в сварном шве",требует_мер,,,,medium
2721,615,PVK,2021-10-04,3.3,35.6,384,false,"",допустимо,22.47,,,normal
2722,615,TVK,2022-10-03,-13.8,74.3,386,false,"",удовлетворительно,35.4,,,normal
2723,616,UZK,2024-11-05,-11.9,72.2,782,false,"",удовлетворительно,19.64,1.52,,normal
2724,616,UTWM,2022-02-11,-17.4,79.9,471,false,"",допустимо,,,,normal
2725,616,RGK,2023-03-29,25,52.4,675,false,"",удовлетворительно,,,,normal
2726,616,UZK,2020-10-14,6.6,38.4,402,false,"",допустимо,12.34,0.75,,normal
2727,616,VIBRO,2023-03-16,7.7,89.6,841,false,"",удовлетворительно,0.95,93.6,,normal
2728,616,RGK,2023-06-13,10.9,83,501,true,"Внутренний дефект",требует_мер,24.72,,,high
2729,617,MPK,2020-01-02,-11.3,51.3,901,true,"Потеря металла",недопустимо,,,,high
2730,617,TVK,2021-02-07,19.7,78.5,433,true,"Аномалия теплопередачи",недопустимо,,,,high
2731,617,VIK,2023-09-21,24.4,77,195,false,"",удовлетворительно,14.75,,,normal
2732,617,MPK,2022-03-23,-14.5,40.9,109,false,"",допустимо,53.82,,,normal
2733,617,MFL,2024-01-15,-13.2,54.8,856,false,"",удовлетворительно,4.5,26,,normal
2734,618,TVK,2021-03-16,-2.7,78.6,694,false,"",требует_мер,,,,medium
2735,618,TFI,2020-03-08,13.2,65.2,992,false,"",допустимо,15.4,,,normal
2736,618,RGK,2023-05-02,-8.7,60.6,237,true,"Незначительное отклонение",удовлетворительно,41.15,,,normal
2737,618,MPK,2023-09-04,23.9,81.1,394,false,"",допустимо,8.2,,,normal
2738,618,UTWM,2020-04-10,22.5,48.1,241,true,"Локальная коррозия",требует_мер,,,,medium
2739,619,UTWM,2022-04-15,-0.4,33.7,233,true,"Локальная коррозия",требует_мер,,,,medium
2740,619,TVK,2023-04-09,26.7,70.8,600,false,"",удовлетворительно,,,,normal
2741,619,UZK,2021-09-17,17.1,80.1,779,false,"",удовлетворительно,16.77,1.98,,normal
2742,619,TVK,2024-11-19,20.7,65.8,544,false,"",требует_мер,83.23,,,medium
2743,619,VIK,2020-04-13,-15.5,88.4,368,false,"",удовлетворительно,23.39,,,normal
2744,620,PVK,2023-11-18,10.1,76.5,705,false,"",допустимо,,,,normal
2745,620,PVK,2023-04-22,-3.6,60.7,506,false,"",удовлетворительно,74.23,,,normal
2746,620,UZK,2020-03-23,-6.9,83,427,false,"",допустимо,14.33,4.43,,normal
2747,620,RGK,2024-06-26,-17.3,48.4,836,false,"",требует_мер,,,,medium
2748,620,TVK,2022-02-18,28.5,85.9,139,true,"Термическое повреждение",требует_мер,,,,high
2749,621,MPK,2020-05-04,8.4,57.9,143,false,"",требует_мер,,,,medium
2750,621,MPK,2023-12-06,15.3,84,684,false,"",удовлетворительно,,,,normal
2751,621,RGK,2023-02-04,13.6,81.7,459,false,"",допустимо,29.4,,,normal
2752,621,VIK,2021-08-17,-15.4,58.4,356,true,"Механическое повреждение",недопустимо,71.27,,,high
2753,621,PVK,2022-11-07,33.3,70.8,660,false,"",допустимо,,,,normal
2754,621,UZK,2023-12-17,24.4,58.3,859,false,"",удовлетворительно,10.48,4.56,,normal
2755,622,VIBRO,2023-10-10,15.5,81.9,414,true,"Повышенная вибрация",требует_мер,4.56,207.8,,medium
2756,622,RGK,2022-11-20,7.6,46.8,763,false,"",допустимо,,,,normal
2757,622,VIK,2024-08-21,1,54,562,false,"",удовлетворительно,38.89,,,normal
2758,622,TFI,2024-01-15,-5.9,87.8,944,false,"",удовлетворительно,14.1,,,normal
2759,622,RGK,2022-09-18,33.8,48.9,926,false,"",требует_мер,49.7,,,medium
2760,622,MPK,2024-07-28,2.6,41.8,650,true,"Потеря металла",требует_мер,,,,medium
2761,623,VIBRO,2022-01-12,33.7,42.6,360,false,"",допустимо,6.84,99,,normal
2762,623,MPK,2023-08-26,-19,41,647,true,"Магнитная аномалия",требует_мер,89.2,,,medium
2763,623,MFL,2023-02-24,-20,89.6,104,false,"",удовлетворительно,7,30,,normal
2764,623,PVK,2022-11-21,38.9,37.3,445,false,"",удовлетворительно,,,,normal
2765,623,MFL,2020-01-24,24.1,70,555,false,"",удовлетворительно,48,77,,normal
2766,624,UTWM,2023-04-13,13,64.3,540,false,"",удовлетворительно,99.2,,,normal
2767,624,UZK,2020-09-22,9.7,32.5,718,false,"",удовлетворительно,10.67,4.86,,normal
2768,624,TVK,2021-08-22,-19.8,80,195,true,"Термическое повреждение",требует_мер,,,,medium
2769,625,VIK,2022-04-15,-2.3,31.3,771,false,"",допустимо,,,,normal
2770,625,UZK,2024-11-24,6.2,47.6,609,true,"Внутренняя коррозия",требует_мер,19.1,2.07,,medium
2771,625,RGK,2023-09-12,-12.9,61.4,402,false,"",удовлетворительно,,,,normal
2772,625,RGK,2024-01-16,-8.9,43.8,707,false,"",требует_мер,,,,medium
2773,625,VIBRO,2021-03-04,34.9,48.1,757,false,"",удовлетворительно,3.39,215.5,,normal
2774,625,UTWM,2023-11-22,-7.2,89.4,559,true,"Незначительное отклонение",удовлетворительно,,,,normal
2775,626,TFI,2021-01-31,14.9,88.6,273,false,"",допустимо,28,,,normal
2776,626,UZK,2022-06-05,-13.1,49.4,532,false,"",удовлетворительно,18.29,1.57,,normal
2777,626,VIBRO,2024-05-09,35.1,81.2,415,true,"Износ подшипников",требует_мер,5.74,341.3,,medium
2778,626,UZK,2024-03-06,-4.7,64.6,844,true,"Внутренняя коррозия",требует_мер,8.18,2.57,,medium
2779,626,VIBRO,2023-09-27,26.3,74.6,384,true,"Дисбаланс ротора",требует_мер,11.35,39,,medium
2780,626,UTWM,2023-07-20,29.7,83.9,971,true,"Критическая потеря толщины",недопустимо,,,,high
2781,627,TVK,2024-01-03,-9.1,57.3,380,false,"",удовлетворительно,8.82,,,normal
2782,627,UTWM,2024-08-05,26.3,65.8,320,true,"Критическая потеря толщины",требует_мер,77.18,,,medium
2783,627,UZK,2024-07-19,22,57.9,707,false,"",удовлетворительно,18.8,4.49,,normal
2784,627,TVK,2021-04-03,-18.3,34.3,315,false,"",удовлетворительно,43.55,,,normal
2785,627,VIBRO,2022-04-20,25.2,69.4,448,false,"",допустимо,10.98,48.5,,normal
2786,627,RGK,2021-01-10,10.7,44.5,814,true,"Пора в сварном шве",требует_мер,,,,medium
2787,628,PVK,2021-08-05,-11.6,43.8,357,false,"",удовлетворительно,24.76,,,normal
2788,628,UZK,2023-03-30,-0.4,68.8,804,false,"",удовлетворительно,8.15,4.34,,normal
2789,628,MFL,2023-05-06,-6.8,33.9,680,true,"Потеря металла",требует_мер,2.5,54,,high
2790,628,PVK,2024-01-10,30.1,77.8,726,false,"",удовлетворительно,,,,normal
2791,628,RGK,2020-03-13,0,46.4,476,false,"",удовлетворительно,67.5,,,normal
2792,629,MPK,2022-06-13,-6.2,41.3,186,false,"",удовлетворительно,,,,normal
2793,629,VIBRO,2020-12-03,-2.6,86.4,107,false,"",удовлетворительно,7,99.9,,normal
2794,629,UTWM,2021-06-14,-10.1,79.5,194,false,"",допустимо,0.57,,,normal
2795,629,VIK,2023-04-19,15.4,61,575,false,"",удовлетворительно,,,,normal
2796,629,VIK,2024-02-12,27.3,59,613,false,"",удовлетворительно,35.25,,,normal
2797,630,UZK,2021-03-01,36.6,77.6,395,false,"",удовлетворительно,14.4,1.72,,normal
2798,630,UTWM,2020-01-14,10.4,45.4,413,false,"",удовлетворительно,,,,normal
2799,630,TVK,2022-10-27,-14.3,87.4,392,false,"",удовлетворительно,3.61,,,normal
2800,630,MFL,2021-01-07,3.6,30.7,407,false,"",удовлетворительно,11.2,10,,normal
2801,630,VIK,2024-09-20,4,73.3,978,false,"",требует_мер,53.06,,,medium
2802,630,UTWM,2023-08-06,-13.6,54.2,244,false,"",допустимо,15.74,,,normal
2803,631,GEO,2021-06-22,12.7,31.9,416,false,"",допустимо,98.95,,,normal
2804,631,GEO,2023-08-10,-12.7,47.2,618,false,"",удовлетворительно,11,,,normal
2805,631,PVK,2020-09-08,-7.1,45.6,975,false,"",удовлетворительно,55.49,,,normal
2806,631,VIBRO,2021-09-01,35.9,41.6,964,false,"",удовлетворительно,18.09,82.5,,normal
2807,632,TVK,2020-06-16,-10.9,88.4,312,false,"",удовлетворительно,,,,normal
2808,632,MFL,2021-05-27,30.4,59.7,457,true,"Внешняя коррозия",недопустимо,41.9,15,,high
2809,632,GEO,2024-09-11,37.5,58.5,535,false,"",удовлетворительно,,,,normal
2810,632,MPK,2020-01-24,1.1,39,478,false,"",удовлетворительно,,,,normal
2811,632,VIK,2020-05-24,38.3,55.4,451,false,"",допустимо,23.01,,,normal
2812,633,TVK,2021-04-12,38.1,81.9,341,true,"Термическое повреждение",недопустимо,,,,high
2813,633,UZK,2024-06-29,20.1,75.3,550,false,"",удовлетворительно,19.66,4.27,,normal
2814,633,GEO,2022-06-16,21.6,32.8,660,false,"",допустимо,,,,normal
2815,633,MPK,2022-05-18,8.2,89.2,503,false,"",удовлетворительно,52.58,,,normal
2816,633,MFL,2021-01-26,-4.9,84.2,266,false,"",удовлетворительно,47.9,28,,normal
2817,633,RGK,2023-04-30,29.5,62.3,842,true,"Незначительное отклонение",удовлетворительно,28.93,,,normal
2818,634,MPK,2024-10-05,-7.6,30.2,467,false,"",допустимо,70.93,,,normal
2819,634,RGK,2021-09-06,5.4,61.9,952,false,"",удовлетворительно,,,,normal
2820,634,UZK,2022-08-14,-16.8,32.1,743,false,"",удовлетворительно,12.94,0.26,,normal
2821,634,GEO,2023-06-01,20.7,78.6,679,true,"Незначительное отклонение",допустимо,,,,normal
2822,634,TFI,2024-03-04,3.5,67.1,254,false,"",удовлетворительно,21.8,,,normal
2823,635,VIBRO,2023-10-13,12.9,88.3,885,false,"",допустимо,6.94,359.6,,normal
2824,635,GEO,2020-12-18,9.8,62.5,536,true,"Деформация трубы",требует_мер,,,,medium
2825,635,UTWM,2020-04-19,38.3,86,343,true,"Критическая потеря толщины",недопустимо,41.2,,,high
2826,635,UTWM,2024-03-05,-0.9,49.3,603,false,"",допустимо,,,,normal
2827,636,VIBRO,2022-03-22,33.7,38.2,649,false,"",удовлетворительно,5.36,401,,normal
2828,636,UZK,2021-12-16,-5.5,75.8,434,true,"Потеря толщины стенки",требует_мер,6.01,2.8,,medium
2829,636,GEO,2022-02-26,6.8,53.9,399,false,"",требует_мер,,,,medium
2830,636,UZK,2023-05-15,5.4,65.1,436,false,"",удовлетворительно,11.8,3.32,,normal
2831,636,PVK,2022-08-23,13,43.5,957,false,"",удовлетворительно,23.09,,,normal
2832,637,MFL,2022-10-28,-8.1,53.8,494,false,"",допустимо,2.1,17,,normal
2833,637,GEO,2024-02-13,19.7,55.5,148,false,"",удовлетворительно,81.16,,,normal
2834,637,MPK,2022-05-16,29.3,43.1,736,false,"",удовлетворительно,,,,normal
2835,637,PVK,2020-02-02,4.4,46,384,true,"Расслоение металла",требует_мер,,,,medium
2836,637,RGK,2024-08-31,24.2,77.5,300,false,"",удовлетворительно,,,,normal
2837,637,TFI,2023-04-21,0.7,50.1,904,false,"",удовлетворительно,0.8,,,normal
2838,638,RGK,2020-04-16,22.7,85.9,610,false,"",удовлетворительно,,,,normal
2839,638,VIK,2021-10-01,22.8,37.5,879,false,"",удовлетворительно,,,,normal
